ID,target
2a17af4db,3758483.123590409
2a17e031d,3977537.39618674
2a1d36e91,1133641.6830303534
2a1db9655,1323726.3796157895
2a207b19e,811293.820729776
2a227e27f,1775950.1867575527
2a2287076,4026461.1114284643
2a24f0e56,3846079.5684831887
2a2679008,769076.0958377505
2a27eee90,1323726.3796157895
2a28530e0,4238109.282297796
2a29504c1,1968111.0322864358
2a29c45ef,5911341.499684797
2a2a887f2,1822950.1618371338
2a2c51983,3975735.9865895524
2a2c5d4a1,5005412.533371556
2a2fd4c5c,4818953.616090627
2a3052a5d,1514187.2918661959
2a3163f36,3788098.88005432
2a316cd5d,4490594.524069691
2a338fcbb,4653886.746349927
2a34aabe2,4202105.20896807
2a36e999d,2116627.473715921
2a377ad63,3678407.174542765
2a37f19ae,4074981.714720895
2a38ad7d7,3683055.3978629755
2a38c518f,2581187.808733872
2a38e762a,4930109.677101382
2a39575e0,5054192.941710403
2a3984f8c,3968808.8462306485
2a3afee8b,8206130.4469911475
2a3b71721,620089.5536782389
2a3b9167b,1323726.3796157895
2a3e6addc,4460853.96389522
2a4159491,2567606.734638301
2a4160e60,1830393.8617184416
2a4250843,1890488.0061271358
2a4444f1b,4672367.572816829
2a4626814,4136953.4962788494
2a465425c,4375275.210845348
2a4704eee,2583407.382434658
2a496ba2c,2277522.6087682797
2a49bd722,3425555.4697485296
2a4a6f29b,4488836.284361816
2a4aaecee,2734744.439103659
2a4cebfd9,937169.5328663408
2a4db96d9,2450686.823015726
2a4eefbe1,3489226.397032042
2a51aee7c,4087890.0498907855
2a535a9e1,1852530.9312123111
2a556b3b5,4240245.536027675
2a55e98df,4116543.057614118
2a56539ba,4407261.904882224
2a56a7d21,6100897.059892667
2a5742353,4081329.067394016
2a579ef03,4157677.4247250212
2a587b19b,4835685.3380703125
2a596409c,4457177.6222665785
2a599ec4b,2542899.579160404
2a5bac6ae,925712.835001631
2a5d32971,795003.464683046
2a5f5ef02,3025818.024168681
2a6319c12,3680268.0681368997
2a63bb9dd,4288381.732872938
2a6492230,4069750.8805408753
2a656e185,2030212.5898121963
2a66c54e2,4001348.102558115
2a684f736,1181936.7100233356
2a69d0d08,5082535.380178931
2a6c1807d,1785828.2155354158
2a6f5053f,2487843.2444982273
2a6f54217,3240229.6064471244
2a6f7e6cd,2043023.199875512
2a72a9713,1376418.9537664794
2a7461a07,2111991.5704358304
2a761264e,2602621.238342964
2a761b4c2,4132888.0982320444
2a77c35da,1330492.511348803
2a781b513,4135415.326399847
2a78ecd12,692579.4176616068
2a79a60e7,2198497.6867310363
2a7a5eaa4,4337277.021259556
2a7bfa73c,5372016.9852632405
2a7c8849b,5216646.538738239
2a7d8800c,4582367.347191547
2a7e1c8c5,1262925.6445702347
2a7e362d7,3654876.0210313955
2a7f05dde,1497716.621253588
2a8169ade,4635360.290401065
2a81f86a0,2629336.7024890007
2a8537416,1806434.187286858
2a8606934,3954491.896258454
2a87cfe08,625792.3516988849
2a8ad02bd,1243859.1190604907
2a8db3d51,4215893.513935878
2a944b628,2148365.8903649207
2a9477e0a,4747263.259613758
2a947b941,8388362.293224404
2a9803a2a,2069825.0576245592
2a9d5e724,862015.0589217053
2a9d6f65c,3828933.767847591
2a9e0aa86,3798553.8611788885
2a9ebff76,3505975.251125051
2a9ee10ca,3008221.474760866
2aa0baca8,2520759.183855632
2aa13c20a,1372648.9171937737
2aa310435,1969033.2467977777
2aa4875b1,4056865.062350949
2aa65ca10,927996.1962134496
2aa71ffbe,1323726.3796157895
2aa924980,3499060.649934986
2aa97a734,3803119.6091508693
2aab5ec7a,4629778.038639653
2aac16d01,2212270.1680832533
2aae0908d,4157017.0721529135
2aaed393f,4628746.480637806
2aaef9981,2491952.30520439
2aaf17cd5,4884246.088596167
2ab06d266,1324859.4884551126
2ab1f0a78,6923416.836061038
2ab2ebaa6,1739328.3282661964
2ab6088c4,2066805.4037102996
2ab6255a2,4605820.380125357
2ab6ca689,2410109.1004069946
2abc26dd8,2522541.6183754383
2ac03945f,1327761.055968429
2ac09f4ae,2933164.859314231
2ac1d27a8,4681058.870226531
2ac2e5c20,4889498.233628939
2ac47d955,3573102.229552319
2ac5fffe6,4458873.6961031165
2ac7644aa,6103104.077932385
2ac862c00,4508144.351513355
2aca6d6ac,451196.5300630497
2acb6178a,1144647.2049030573
2acd130bc,1677465.1382035702
2ace18f6c,4579149.812332939
2acf03302,808884.6059469318
2acf99349,4192034.035512162
2acfc5078,3871763.8334762
2acfebdd8,4652199.669732003
2ad1f5980,4626061.74142142
2ad231de6,949078.564422676
2ad32f85e,2952546.336007236
2ad432a41,3191018.7703425395
2ad6fd5b6,1702417.2626334433
2ad73db40,7687056.823264174
2ad826f5f,3003294.876184707
2ada0205a,2605933.8447838225
2adc77046,1253143.5174141699
2adcf4567,414499.6948181827
2addc3066,2855742.1391088576
2ae0a2488,1991998.0383695264
2ae0c1652,2460285.2608255455
2ae17b548,2531608.098853779
2ae1f3aa4,1929703.1471410368
2ae4808c9,766529.5181925044
2ae484af1,4466486.7859119475
2ae5394d3,4193142.573469962
2ae540ea2,3767797.6667997553
2ae54ce22,3681385.992955918
2ae5ed0d8,6374349.097347577
2ae61e986,2266283.0046839872
2ae70f9d0,5266364.811520289
2ae7d67a2,1577968.1750764693
2ae8c11ba,3548149.1907227584
2ae93f5c5,1518080.827658705
2ae9546e1,4324423.61590635
2aea5238d,4061125.441425933
2aec54ac0,3247415.3591190604
2aeca7bfd,2295366.4264911334
2aedfee09,2986800.9423195915
2aeeb142e,1405335.446506968
2aef32e6f,2629066.3375057923
2aef95560,1323726.3796157895
2af0e9a02,2564413.6168288547
2af124526,4571933.54759683
2af14779f,3993704.039982257
2af1a4f12,4609921.536630772
2af2cd577,3653271.8568434557
2af4f4116,2353899.1453536153
2af600f66,7723955.322876176
2af612e58,1892489.3799139585
2af86ee81,4870289.550516279
2af9eeb9b,4821283.066273519
2afc17284,3958343.88532532
2afc5c5a2,4447478.516445542
2b00d7f8e,4694210.785275097
2b0106449,4741537.379965464
2b020551f,4322190.080755556
2b02cda8c,4592492.890953196
2b0497086,6762600.7408486735
2b04b13e5,3912026.3242518185
2b05c97d1,4308850.473422904
2b05d0eeb,3471054.8024823517
2b0662c71,2637913.5326769017
2b0880b01,4393477.365692031
2b09df91d,3910573.677720175
2b0a7fdc0,3733485.15346768
2b0fc838d,15709262.148212558
2b1213a39,119179.61312840329
2b1341fd9,4494729.608055985
2b137a620,4845842.502219057
2b145dda6,2575032.8485580212
2b147ea01,3140474.4182623588
2b14c173d,2264537.606212572
2b1520ac1,3444207.1280538216
2b159a34c,2835099.7951617986
2b15a6821,2319606.6307293116
2b163783d,2222600.1106684436
2b1656859,3985424.911344696
2b1c3e36b,1312312.9060504762
2b1d22f26,3508072.690376859
2b1d41413,2284165.079148964
2b1db19f8,3303275.435477735
2b1fa9647,4542793.542212762
2b2021705,3899869.9138026508
2b2531bd5,4186092.8305209493
2b26b1657,1011929.9381733205
2b29d9492,4863209.074335659
2b2bf5005,3056843.0675748056
2b2de62c5,875621.1358600364
2b31b17ef,4539440.876322515
2b363085a,2024302.4483307258
2b382e681,4859631.829355745
2b390f641,2076368.651594021
2b3a9807d,1133703.4178064375
2b3adf783,2493640.563263544
2b3b5c3e4,3676764.1331233187
2b3c8df10,3147025.3977022455
2b3d26cdc,4518581.208944632
2b3d62205,4666185.729931734
2b3d82d0e,1666025.1680640657
2b3d9ad00,1490539.0573882258
2b3da513a,3829591.41099032
2b3e12e0d,5148322.741402771
2b3e45764,1323726.3796157895
2b3e5088c,2829053.6441817135
2b3fd4128,958325.4073858575
2b424cbc8,1323726.3796157895
2b42d7d4f,3146728.232740952
2b442f028,1855389.563266817
2b449820a,2198718.182261739
2b45a14e4,4476788.545490519
2b4812f90,2263920.3567334525
2b48be7e7,1323726.3796157895
2b48f974f,4020092.4112346554
2b49bdcab,3694151.981121462
2b4ff182e,1949768.7139476147
2b52d566d,4441171.551798822
2b5443b7b,3676679.4077738957
2b54bbcfe,4408816.488075345
2b55fc10e,2674468.692616166
2b56f6073,4476612.613045891
2b5721462,4439560.79377248
2b573b1f3,1323726.3796157895
2b5a6edd7,4498308.165004989
2b5aecfe9,5124800.335972884
2b5c11a00,3738842.322518782
2b5ee5daf,3271619.061617002
2b5f39b00,10053300.453542735
2b6433ccc,2322282.151830373
2b643b5b6,2580498.575963864
2b655ea01,2877227.1644860236
2b66662dd,4123871.67693237
2b66912fc,2582983.6183776734
2b680f124,4841750.725041354
2b6863efa,3421829.8007787056
2b687f11d,826235.3397738494
2b694199d,1500704.4053522465
2b6cc8d9c,879642.9694691717
2b6d74797,3109315.5680783973
2b6e1bed5,1323726.3796157895
2b721e052,4362464.06824535
2b72ae4f9,2572975.783695538
2b73bb30a,1425144.6650295197
2b743b1f3,2987559.2323722267
2b7495d39,4505182.64411879
2b74ff91c,1881584.853114371
2b762134e,2426584.991104876
2b781056a,4429223.705534266
2b7972a46,7419681.83101477
2b7f32062,1691679.957613354
2b7f401a2,1879286.385006801
2b81d4ab3,1323726.3796157895
2b8495f2e,1865953.945455563
2b8534826,2289461.8157046945
2b871e772,8116640.700628708
2b8908cdf,2267985.6937256055
2b8a6969e,1323726.3796157895
2b8ffc34b,2627432.9016928677
2b913291b,4636376.358928311
2b9161838,1848438.3845828872
2b92a66fa,2288681.519493842
2b945b72d,1954235.2013943817
2b9592c4a,2564762.8317794027
2b9607158,3123830.71394065
2b970f3b1,4601299.347161985
2b98b05aa,2971588.078735897
2b996afa1,1321788.9132166018
2b9a54997,2594218.2921930337
2b9a5db78,1323726.3796157895
2b9baa5d4,1777405.9971788959
2b9be6390,519657.00904901465
2b9d75a99,5227731.993539092
2b9d90d5b,3968849.855431421
2ba06e433,2496733.0815518694
2ba0cf506,4456034.402272896
2ba0e7f4e,4144159.3674304173
2ba2a3e14,1323726.3796157895
2ba513bc0,920462.5331948281
2ba636c06,4563146.831090377
2ba76c7d3,3485341.2365469905
2ba8e3cc6,5151240.623875855
2baad068d,2005986.4666310414
2bac6af47,3971104.9531612704
2baca4d22,2850256.450019487
2badefb85,1815676.2294710886
2baed6d92,1323726.3796157895
2bafd02fd,1223434.1263077867
2bb006dcd,1406972.319242792
2bb141710,2525698.794481926
2bb310081,3793753.5853556283
2bb899801,3886200.502304358
2bb8bf3c4,4013861.240289686
2bb99b26d,3471165.2893555895
2bb9ebb4b,1509245.333772634
2bbb4de19,193682.48695073713
2bbbffbe4,3874979.4880341887
2bbdc0df4,2892018.1417571837
2bbf003dc,4144772.99882952
2bbf1aadd,4917798.92848705
2bbf5bebe,1130240.1920158346
2bbf6541c,4008816.140686906
2bbf858b0,19361392.93066551
2bbf93557,1898324.6377238594
2bc18317f,1160250.269653875
2bc2e7bc5,4060650.0928486423
2bc479ea7,1523894.071203102
2bc9329e1,3864856.036254847
2bcc30c9a,4193456.0916409926
2bd03eca3,3931698.3600446926
2bd35796b,3893965.5974185304
2bd437a00,1142908.2213647128
2bd45c75d,1790630.111789868
2bd49084f,2199928.8703357116
2bd56ecc2,854114.1499352576
2bd7662b9,4957008.248745973
2bd8bb688,607531.9872046973
2bdc55feb,4062367.1792884297
2bdca1af8,2710715.533679166
2bdd0e3cc,8360714.7393498365
2bdd20105,4684138.442465301
2bdddb5a4,2535584.2600637143
2bddf0e4b,4210123.859421733
2bdf517e8,4361327.720946575
2be093dd0,1308945.0722856005
2be4b643b,4016982.180483648
2be4ed1f1,3372613.487945852
2be50759f,4021339.848855061
2be553f1f,1323726.3796157895
2be6af9de,4015643.884011431
2bea17edc,4970697.646802323
2beb14ba7,2182125.154079328
2bebbf402,3124493.048087441
2bec02483,3771841.199964273
2beea9d11,3114788.3083905876
2bf084558,12303429.067166356
2bf175df7,1530246.1737144312
2bf3e063a,5238720.712745057
2bf40a7cc,3819043.7780671953
2bf4a0758,1627536.5825639004
2bf5ecfe3,3453087.8392660744
2bf657c11,7213995.539553672
2bf7235ad,3438781.5808257535
2bf74920f,240620.1321686674
2bf767c69,946798.4439828845
2bf7a4777,5912525.176530017
2bf82fd9a,5916928.524219264
2bfb1f8f2,1259305.237862117
2bfbde036,4219756.994933389
2bfd56e97,1915657.3609736252
2bfd7d550,847178.1470658297
2bfe65254,3121188.8273640624
2c036d828,2161764.3857901157
2c0469dfa,7922731.6433174815
2c0514b26,823808.1754387781
2c0555a43,1323726.3796157895
2c06cf72e,3914933.543869515
2c071005b,5980950.018485286
2c08913a6,2788679.0121085276
2c0b96de9,4569968.25757453
2c0bdf097,1323726.3796157895
2c0c94544,2134834.537985071
2c0d53e02,796920.562957882
2c1054566,2420017.3169550863
2c108a178,886651.9239488695
2c12d7fa7,3771528.4512622454
2c147872a,1458000.9978241895
2c15906ad,1323726.3796157895
2c19878a3,1735696.2359898842
2c1b70250,3896549.2982591563
2c1c4a1d0,3650757.384719553
2c1e7d13c,2561909.74154218
2c1eeda63,5345555.688998454
2c1fa959f,2202191.7965281806
2c2148831,4586307.027808247
2c21aeb7d,4298901.458965888
2c222028b,1775948.3426272168
2c24220df,3371216.109243234
2c25fdbe5,1686485.450732756
2c277b7d1,4943739.879131516
2c299abf3,4753621.146631343
2c2c4b658,1626925.2422069018
2c2da516a,1849660.516365631
2c2f42a22,4280896.215370195
2c31f4074,2531911.255469593
2c32981ad,4525956.687362535
2c3388e3a,5821198.780946871
2c341bd2f,3604739.7725339024
2c34b9a3d,4525795.614785073
2c36e0e56,1623012.4341233568
2c37a9a66,4152248.6326076956
2c3a0394e,3693118.918914224
2c3b9eb48,1615050.230509964
2c3cd1f97,1323726.3796157895
2c3d00fa4,4477508.538595622
2c3ee9e5e,3936606.8124473966
2c3efef14,211966.72999486065
2c425a6f4,3291162.70293299
2c439c560,1347909.5745805984
2c443c6ba,4152606.530872646
2c445cd32,4865429.146165412
2c48ddd4f,3640753.449689402
2c49e7489,4139969.2009193003
2c4af922f,3754780.9227181254
2c514ed77,3634200.0728648594
2c53d6c18,1375459.3808663574
2c573b17f,1758282.0609353748
2c57f368f,1323726.3796157895
2c58085ef,2460435.034577532
2c585190e,3947628.957595095
2c59b2b92,2254297.4297046964
2c5afdf4d,4487688.113552356
2c5b0c0a3,8247301.720725464
2c5e902e8,3978967.908552012
2c618174b,1782419.1277141958
2c625f2df,3493261.5911658504
2c633049c,4213511.132615371
2c6332f1a,4465143.154578606
2c63b1eb9,685943.8295890775
2c64d3553,1770997.7327842743
2c64edded,3806891.655683159
2c66cc4e7,3291555.2578124665
2c67ab090,5737472.592934368
2c6a6b7c1,4553659.876880701
2c6a7718a,4837478.217361391
2c6b4cbc4,3369906.408830228
2c6c8bc0c,3697926.9080090625
2c6cbd82c,5274265.758276869
2c6cfcd12,1944830.6950286832
2c6d3b6ff,2959558.939239017
2c6ecd0d9,2540317.5786282546
2c71c7ddc,3444927.2281627664
2c723f32a,1323726.3796157895
2c728bfea,2988686.356845448
2c72aa358,5010729.279306726
2c737c1a8,4794454.12915655
2c73f9ca0,4270938.848462555
2c7404d6a,27657755.530422576
2c788eb58,110747.864137342
2c79236a1,1915017.9185371741
2c79be219,3909565.515924739
2c7cacb07,4278229.427824235
2c7fd6c45,1323726.3796157895
2c8000c24,2381941.821972971
2c8229acb,9108732.83210921
2c8419616,1382392.5412074844
2c8427729,2958372.972804154
2c8875449,764867.0824419735
2c88e4cc1,1366311.8536022005
2c89ecb0b,4572436.263256681
2c89f9bd5,2469320.865442668
2c8ad6273,4902013.470175241
2c8b3eb98,4355844.841745087
2c8b9deaa,3499758.3693805775
2c8bfb15f,2378484.5927382363
2c8e0d3e2,2280114.8381160568
2c93e9373,4563328.118849535
2c949e6d6,3534021.5145341745
2c94e5b0f,3988359.3468448455
2c9532e90,2113331.4559190506
2c96c481e,1576421.641760752
2c98fa51a,3136163.7277207277
2c9944041,913965.5063233316
2c9a22904,5209835.609788856
2c9b65d41,4039710.7697519525
2c9b6823e,5014848.275198442
2c9b722ae,4790312.150197336
2c9deb058,4665425.339725905
2c9ea7d07,4100702.2573390603
2c9f6151f,1323726.3796157895
2c9fa1216,4906267.377911286
2ca1d269a,3748147.98921015
2ca22452c,4400929.758074938
2ca2510c8,707567.4706397973
2ca8cab96,929450.6246956263
2caa2dd48,3788468.353654185
2cab5a0c6,3998114.716568283
2cac28cfe,4908207.85968655
2cac342d2,1738487.3836340066
2cace1a70,4655157.256320963
2cad248ef,4808534.89455851
2caf1e405,6117841.084126246
2caf665bf,1669780.9239826684
2cb02c9bc,1962980.7837228428
2cb1b040a,1926826.6812043642
2cb2bbc75,4505669.0456118435
2cb4f1fbd,3085553.0125087723
2cb8e3537,2108831.6120041953
2cbb66917,3984013.4117665873
2cbc3c156,2562182.1476024515
2cbd7a5f9,2881037.005725156
2cbe074b4,1818120.4250710644
2cbe7897e,3152282.628609855
2cc217065,3839735.3992816983
2cc26110c,1213594.5194053682
2cc395962,3536443.5346541414
2cc439071,3152943.4138089716
2cc48098f,4788933.211146377
2cc4cdfda,1534262.0086944848
2cc58ca7e,2368405.6945618344
2cc5d9889,4752350.323394508
2cc94ee21,3829128.3879181566
2cc96c7a0,4234210.498046042
2cc9e35f3,4378777.516930968
2ccc619dd,4112427.4185113534
2ccd6f072,3334158.861122398
2ccdec9e4,3722661.0392984254
2cce8ced2,3586618.314927893
2ccef2262,1323726.3796157895
2ccf768da,2846206.770600719
2cd24f611,4068694.509430683
2cdbbcefe,3782245.449805525
2cdcf0e1c,1323726.3796157895
2cdd0f636,1323726.3796157895
2cdda2867,1586601.0609964046
2cddb027e,3512078.4055060865
2cddb0546,2885809.3934711516
2cddb4e9d,1641324.923002366
2cde95105,3678032.46248364
2cdefd5e0,4960110.953696971
2ce057c73,3605349.4339591814
2ce189735,4913974.846884855
2ce4c9049,3136349.806081033
2ce4d8cf9,2194942.7305354443
2ce4fa1a8,3949844.38905837
2ce53674d,1445571.9529787998
2ce577f37,1333855.9016393735
2ce59d229,1931972.913565652
2ce769c86,2315811.3110605557
2ce7d1b29,5171986.27652266
2cea8a95a,1323726.3796157895
2ceac8c02,3523463.9984289734
2cebf42bb,2345793.8555924725
2cec2bd78,3583349.0253560157
2ced8d3e2,5365850.846316348
2cedd9ca2,3341281.520018825
2cee8eddf,4390507.725152006
2cef1d22f,3650585.4030858865
2cf0f983f,5138320.116103351
2cf198175,1365873.580601497
2cf540e95,4474090.172047057
2cf583950,3461711.5643000654
2cf5ac456,2626459.947631269
2cf82314b,6574664.863812471
2cf8f0260,3781044.9192802114
2cf9ab25a,4773113.672160218
2cfbae334,1802332.9936065685
2cfbb2a79,3834416.268929843
2cfded275,4957959.739754212
2cfecc2f9,704521.2445434171
2d0178fa1,4541770.852704948
2d0338bec,3259255.84043301
2d04d370e,2764473.6913930527
2d05cce15,2551915.354573887
2d0714e7f,1639366.532736428
2d09ad5c1,1323726.3796157895
2d0a10418,5753376.6244905945
2d0b5ba5f,6301596.415427322
2d0c2f438,768971.291320181
2d0ceb0cd,3127619.59439068
2d0d080a9,2580911.0185437677
2d0e0dfbf,3059592.789036172
2d0e1044a,1325989.9288342935
2d0e1aead,3279685.329250002
2d0e639d0,5030032.918332684
2d10ef238,3755247.6046844497
2d1388406,4876141.853102868
2d14c35e8,4716843.170458958
2d14d43ca,3487267.8648932567
2d169ad5f,3098764.790664603
2d1bc36ae,2498619.1356056454
2d1d71f7d,1323726.3796157895
2d1e0f16f,1323726.3796157895
2d2073c18,135582.68862207452
2d20ac340,4550016.980405496
2d25cdb00,4489752.11187693
2d27501a1,4011691.5516476803
2d292de8b,5010279.782027355
2d29f4ed0,971239.1045294292
2d2a71bbb,4301802.53195299
2d2b354e8,3452175.2839691257
2d2d9a1c0,3460139.8532076376
2d2ff646c,4397345.1504210625
2d320ab94,3919758.3253688724
2d325099c,1553218.9572474454
2d3512393,5056327.559438203
2d3726a75,3677149.705785142
2d37bf7d6,2675365.512008137
2d37c1f9f,2848220.8632488223
2d394ad66,3683538.141762942
2d3aa1c0c,3466787.737997991
2d3b536e5,8519085.558906345
2d3bc67f5,627224.1252946416
2d3ec5b6c,2126835.4981043907
2d3f7b7c1,3287079.816091821
2d402bb0e,1284802.0956402065
2d40d9221,588673.7060129482
2d4194095,3844418.759297946
2d42c4ec1,2346301.0148333414
2d43f7447,878742.524336095
2d44fc69f,3758120.133587235
2d467382d,4834351.1761968415
2d469a74d,3964793.9348042505
2d4c704ba,949731.4030478416
2d4d673ee,13509490.079727367
2d4dada6d,4825540.043267718
2d4f3b9f1,4496505.28265565
2d4f9f43d,2003711.2822721577
2d4fae154,3395742.580006858
2d5940f38,1937978.3120257272
2d599a5a7,1323726.3796157895
2d5a2e56d,1323726.3796157895
2d5e23c86,5790091.523392867
2d5e76881,4066061.129672762
2d5fa0447,3027595.3936313996
2d60fbf2f,4797546.728725712
2d61f7a0d,1880165.38167574
2d621be5c,3412810.3101409846
2d658f509,2525341.761441493
2d65a2228,2164821.514197976
2d661ad25,4121099.6736320294
2d6682fcb,7531551.761426938
2d689673c,5154676.476700577
2d690b256,3510674.7395235114
2d6a8f3e3,4097786.0933214775
2d6b22def,3279988.6969844676
2d6b5241f,4173271.969701098
2d6c8a600,2205860.792595819
2d6db9895,395498.3741926787
2d719f7db,2921292.7984827077
2d73701cc,3199699.5856375406
2d740fc2d,1924355.9421406835
2d75b093b,2551019.1893834686
2d75f9f71,5104694.337867777
2d7636c71,1323726.3796157895
2d767f9c3,4579920.146082958
2d79726d3,4585187.022484794
2d79a5c14,4987037.9432553295
2d79f9775,2299072.8394879373
2d79fa43c,2430177.7984002866
2d7b11be9,1625797.6323732478
2d7b9a529,949340.1998059585
2d7bf7b62,2985298.2679020735
2d7f14331,4861113.319416305
2d7f4a6a7,1142866.0923575168
2d8150366,1323726.3796157895
2d816bde6,1884388.633491163
2d823ed2a,3911001.52930821
2d8362a95,4350553.517292832
2d83b379b,3770756.802645038
2d83eb18d,3988368.79805071
2d86a2771,2095338.1884167052
2d86fbab2,4919174.991951749
2d8732e6d,790677.2211346863
2d88d0423,3476443.6800507167
2d89ba373,1976330.500499412
2d8a8b79e,4217697.345965521
2d8e0e535,2040683.3575152576
2d8f77437,4105818.5369004696
2d8fc2591,4533956.583906757
2d9267dae,1371278.927122108
2d92f261c,4935357.802963118
2d947bbba,4403943.809554916
2d9511dd9,3373225.6632077685
2d95c4fa4,449579.38473822846
2d96166d2,4338624.178500829
2d961e045,4067655.117917797
2d96a1d98,11991057.052489977
2d96eeb53,1981642.2612375754
2d991f1b1,1453262.3917457326
2d993daba,4987083.727283193
2d99c6489,4243536.7161341
2d9a42751,4692778.482283036
2d9aabff5,874789.1026642941
2d9b6778c,3978998.1628123424
2d9cac27e,3720074.0309873642
2d9d19dcd,2395031.336289933
2d9f1da0b,5120891.2047688905
2da25e264,1369297.9295285575
2da43fb2d,692538.5482474032
2da505373,3597431.6318197055
2da58d2e9,3000978.7803206667
2da619291,2814834.92539131
2da7e608c,1706828.8808625564
2da870ef5,2265932.8753134026
2da8d9a80,1325730.8496865449
2daada284,8069501.800639363
2dad6cd81,3888521.82697115
2dae0a854,3144607.460735527
2daf5601e,5102360.2159666065
2db05963c,1626004.7865280858
2db0ea71e,7053734.901793897
2db18eef9,2190197.8146384754
2db2ea231,2112681.3889469625
2db4bf05f,2816763.6334737022
2db5a953a,1323726.3796157895
2db6cc834,550993.411083633
2db817a25,4125727.664023289
2dbcf4ea0,6855293.243624127
2dbe2e133,3534027.3608152405
2dbf7060e,440708.9141851839
2dc0ddd49,3521350.0321694934
2dc18e4ca,2199231.653157551
2dc1eeb8c,4236779.965274818
2dc407401,1323726.3796157895
2dc4ba243,9079721.343209777
2dc619004,3852514.087482122
2dc857231,127458.6340116094
2dc99e618,2928108.3948888257
2dcaae7b8,4587133.21242019
2dccb8125,5065903.235190535
2dce8f371,4561399.077798004
2dd074cde,4767486.516055139
2dd08a310,3971778.2140950314
2dd42f3c2,2555790.2515684147
2dd44b1c0,3478016.1205974063
2dd4e456a,3775409.2386880703
2dd5c8fef,2581309.2862834604
2dd74e65d,3733600.9029861614
2dd852287,1323726.3796157895
2dd991eb7,210037.77859147225
2dda12b97,1272818.0231061925
2ddbce546,5661365.500828667
2ddfb242a,2525212.9672298096
2de10a316,3414257.2097232463
2de1683b4,2206703.1329248226
2de257b18,4081879.965927991
2de28f2bb,5042637.586267957
2de2b86b9,1575644.834685539
2de3cdeba,4580031.947960393
2de6437ec,2793974.2059764983
2de6696d9,3731449.217768499
2de6e3dba,1363936.730131637
2de77b809,3437069.0417344295
2de7fa526,1186128.6482952985
2de91df9f,2065293.618103108
2deac4588,1323726.3796157895
2debb0790,4070721.009861232
2debbf80e,3669479.9924970316
2dec857b3,831829.30720376
2ded8c61e,843697.1480001432
2dedc84da,1941339.4994069703
2dee34dbc,9155294.365589583
2dee97950,819570.0577962238
2df1356c3,5873572.656480288
2df77f6cd,4333622.148889422
2df85ae92,3446183.034834671
2dfd01dda,4381573.207103481
2dfdade80,7913533.604999289
2dfe3b7ab,3374019.7187076
2dfe50096,4449892.240263162
2dfe8d051,760688.6284692329
2dfeb36bd,2017169.026331535
2dff7cbb8,8513567.352771142
2e006e65d,3625356.5503665493
2e02b9abf,1323726.3796157895
2e02c960c,3580756.736260137
2e032bb90,6659236.534226824
2e04b1368,1103686.062206336
2e04bb674,1618152.2550012772
2e05039a4,3403063.781361933
2e050571f,286893.7237983305
2e08c363b,4236142.848632974
2e0a9ab6b,2900642.6665121466
2e0b26909,1223441.2898446778
2e0b8ed52,2002780.3910466637
2e0e03655,3062028.6840605964
2e0fd7cc0,1939591.182039782
2e1079a52,4533376.401262665
2e1190951,4857717.268464212
2e12e22d1,3707649.7350643985
2e132973a,3169047.2326244074
2e17209cb,5154296.60552105
2e189ef04,5088810.370434237
2e18da284,95537.98223818021
2e1c8b9c3,1482733.4273905875
2e1e6822e,3940352.8710246882
2e20eb250,602237.9312095442
2e22e0bd1,4915438.624076031
2e25a8cd7,1961468.6444704055
2e2802340,1688981.9959997567
2e2912eea,2216402.8865778465
2e294c2d9,2622415.412540405
2e2a68338,4795151.070171176
2e2a94403,3543565.6048964136
2e2ad82aa,1959332.5131272036
2e2be7734,3870906.0418826104
2e2c3b8c0,4135534.482533949
2e2e78bf8,4000579.881261242
2e2f5d83c,1268619.1085403117
2e330225d,3903112.773301903
2e335ee34,4507067.522882307
2e350867d,4800235.019598061
2e3de6c62,7332786.673864772
2e40dab3e,3245045.6814545565
2e41fb6ff,1901244.1488840356
2e430744f,1323726.3796157895
2e4695035,5001406.344822883
2e4755c6e,4925053.3055720655
2e484e0d5,4540210.797373595
2e48a6d1a,3258517.6519304253
2e4a17713,2452553.370437021
2e4a54487,1573569.5733601989
2e4a7a991,3222339.978716216
2e4be3587,4856042.992598252
2e4c8686f,1653784.5831946065
2e52c8520,715288.717260767
2e54e4231,3235514.227823468
2e55facd5,2614372.452994858
2e57cdf24,2012425.3615204343
2e595cf77,4567551.036216236
2e5a04b02,1784909.236143034
2e5ae8063,2423180.114328166
2e5bf3a89,5544124.166059252
2e5c61870,3829878.708989373
2e5caf075,3110113.775972849
2e5cebd5f,2354687.610625739
2e5dd703b,3022197.0010079024
2e5df50d7,1365903.3459852128
2e5e025b5,5753493.6093634395
2e5f2d81b,5191524.271006183
2e5fef5de,4332828.375920881
2e60310cf,1364255.0852133243
2e623fa95,1295142.031896439
2e6285f1b,4685776.803383476
2e64068d3,5046547.07265914
2e6451d69,2805003.407498857
2e64d8d8b,4372266.554680154
2e64e67df,4043605.8030667277
2e659b3ef,3189246.4134994675
2e66d68ad,4268808.597183618
2e66e7d02,1731351.4364760437
2e6c519be,3218759.5014775773
2e6e7cde5,5148399.980715202
2e6e8db75,2634378.9831519793
2e6ee15e6,7336338.446703081
2e6f63f76,3689495.5978078805
